"X","Y","Z","X_s","X_b","Y_s","Y_b","X_b2","Y_b2","Sr","V" 
2.63559972971978,7.42443185720853,15.3797575895408,2.78314859719789,2.59930315971738,7.33644645456746,7.45117391903332,2.53751800055856,7.32749742860285,0,0
2.8792525789004,7.77433148980487,32.123062970626,3.30963852050402,3.05775929574107,7.50174234505129,7.84768268066634,2.68472031697678,7.67283630893796,0,0
2.81592407026391,7.93301465073543,28.2001856130697,3.23931940640447,2.78100217106443,7.31763208757503,7.91000996555342,2.97284454978427,7.83427210953856,0,0
2.01888013424716,7.52669887371635,13.4654141535709,2.36009797479909,2.24607170551777,7.11081397794232,7.56719426054221,1.93556834307849,7.63740153944572,0,0
2.2374421443818,7.60861744993645,29.921831767838,2.73226888406473,2.45091701527979,7.16756436233189,7.52493136141876,2.05262874545655,7.63310932617706,0,0
2.49268339358683,7.64595550193655,27.2522261207676,2.95317174324853,2.68271555497439,7.60618335067975,7.61253230565935,2.33481514281085,7.6674578064798,0,0
2.70997568108124,7.70162870231769,33.9515115778505,3.07804942360858,2.7132736263656,6.91310716480116,7.5231551989535,2.83153022479078,7.68260294807178,0,0
2.75564526313964,7.52309083202045,23.1178487536803,2.89267142792697,2.6531163634122,7.34537261910883,7.42435562977335,2.31201977307615,7.6197522426012,0,0
2.64809599401314,7.65481180479114,28.8457753590495,2.97441697162142,2.74915732063122,7.86246091092137,7.55394767465276,2.62750438579094,7.44202789536236,0,0
2.65325588276209,7.24610870629684,28.4800112710005,2.9397930460644,2.72655350572966,6.94898984763244,7.26024844941563,2.81698252927641,7.16687798462297,0,0
2.80059488392159,7.38405485684954,32.1153280950166,3.23285157547877,2.70942216041508,7.56332491742547,7.37249628000749,2.58247953625879,7.49760094870726,0,0
2.82776818883789,7.86505852751759,25.9950867072861,3.1067246269594,2.83123912636415,7.43112369788107,7.84384823303218,2.68735511899339,8.05106545503608,0,0
2.47297436139289,7.70974152157853,29.7478045758552,2.78835990598481,2.14012474276803,7.45766369892788,7.72053490745374,2.16680834696323,7.95628555564351,0,0
2.71418174408665,7.99287329129104,35.7022681930499,3.01970448215522,2.62009568655942,6.85197323397984,7.98717454106175,2.81739834261284,8.09028396880662,0,0
2.4003086229011,7.7452784804742,26.7617744251698,2.63847700426747,2.61067673975972,7.60915896848579,7.70660533528369,2.12957481253344,7.63141083580982,0,0
2.88221667811119,7.7011836902067,31.2522112145864,3.19026101830539,2.75765383959791,7.4348330937138,7.71310567520398,3.2137565057625,7.68115812080536,0,0
2.48371256227658,7.54311566426767,17.913639408297,2.6742642405804,2.47062722434156,7.82842650812252,7.47993282410619,2.09431255572533,7.66952947491829,0,0
2.81433789445188,7.50937580213387,25.9137526107943,3.14527777343071,2.98116949172149,6.94177118881538,7.55095344593395,3.07425395939141,7.63084348824719,0,0
2.36192039533604,7.57070185410836,20.4253771717595,2.76391143789013,2.31732702401793,7.23154399178235,7.59562070164672,2.26230978875375,7.50574227434487,0,0
2.78088981771147,7.49974434459027,19.5146762689215,3.37985651181158,3.10856502892865,6.98927723012369,7.47172193324648,2.88399740184811,7.66711335358306,0,0
2.49344885460538,7.60842609981349,19.5216821812059,2.6848036261217,2.54839785002914,7.75720333390383,7.52436037139619,2.43991649591207,7.68807018781376,0,0
2.74006997638495,7.4663642212344,29.9093195388112,3.20779793932832,2.73192840025355,6.73037162355202,7.29577514762915,2.82871044302144,7.43171269133531,0,0
2.74105474545046,7.92750481595526,39.948945515718,3.08301823923952,2.70758847139601,7.52623440772229,7.78500393720432,2.70726817082666,7.94943967900265,0,0
2.51249902366152,7.73069864433475,32.5836522784593,2.85814882286746,2.60620680642894,7.23089425445308,7.63929535313578,2.59380921202231,7.69671466350813,0,0
2.895848571955,7.53067868195444,36.0453919644742,3.02574339372482,3.07155054898678,7.52334870807637,7.43328873291671,3.01265308210162,7.54698337941304,0,0
2.29509307536863,8.02126160989365,30.0218714206777,2.7008844096,2.33541347918434,7.97874415429782,7.98426196549932,2.21229412909068,8.03943249635818,0,0
3.09897618890045,7.89598970232849,29.4439231671542,3.36562958843624,3.19563076040966,7.27751639618137,7.94076389123954,2.87397442642614,7.93759333603252,0,0
2.60800893091548,7.79440624492681,28.282718410084,2.84132660412912,2.42331757621047,7.34768680997346,7.70538383835247,2.55077290516591,7.79148099082466,0,0
2.55021244029933,7.55898600104362,21.2720738362866,2.61711626132139,2.73304977538085,7.68686600449511,7.60071425427591,2.4993092770111,7.63159543808557,0,0
2.44215540770295,7.28509189553565,24.8575637269334,2.76659137126263,2.04001274923902,7.1999131358456,7.27241802048896,2.34804402835169,7.23755180802207,0,0
2.64793983502522,8.04706412978074,36.9046138622503,3.082146556497,2.70844431924066,7.89003651868783,7.94491653521749,2.32734739945972,8.15404379047019,0,0
2.55751077276521,7.88472252672834,40.1130907729425,2.99016467889989,2.61265080838037,7.2917819073286,7.87834773842819,2.39890752403201,7.83147817926753,0,0
2.72556956782821,7.70154512233822,34.1546592959392,3.10286144476466,3.14629152418547,7.12549147761771,7.739246377187,2.89693119334818,7.74465337010545,0,0
2.38231265273963,7.62954016134626,26.631401631467,2.66938225401649,2.20191915025239,7.26760471303499,7.65175982934186,2.31825936518757,7.84249326335834,0,0
2.53960322408562,7.77993526929034,30.866954337194,2.86596970085338,2.44894524515022,7.50894306183907,7.62682939534445,2.6187155540999,7.83509560702637,0,0
2.51893193525759,8.03205891792924,37.7086339616105,2.99005352864851,2.75173842431117,7.7312899078369,8.08199784173925,2.62114240267391,7.85733105995867,0,0
3.00433033449067,7.70343256682369,29.2296979191999,3.32918686214406,2.88742661835459,7.26452990782305,7.63529817338061,3.06321424885561,7.7649862003573,0,0
2.51458001915203,7.60177036594194,19.8504756626152,2.71800032533274,2.84309410676686,7.38100665650179,7.44584870021718,2.69465577797566,7.62661913439014,0,0
2.49966295992132,7.7602492953865,20.0212738473611,2.86809291043216,2.81973680135057,7.64391639455833,7.78550709283102,2.79372472527474,7.69425550535363,0,0
2.67945931489406,7.62705404733668,28.0352426174523,3.20166160083671,2.56984820973023,7.24758189858589,7.63189690723928,2.76668926873973,7.84403289137737,0,0
2.61217845084489,7.22353855737308,25.6626828239906,2.88902200009484,2.32204688242705,6.63879315517134,7.32466712629437,2.5436832893133,7.2432589227008,0,0
2.77762771003944,7.73698808036354,31.216292688607,3.17348835425578,3.22329155982634,7.25863749810701,7.68630233637442,2.73269044155639,7.74965497194959,0,0
2.74876832778968,7.71090631504483,30.4589090327894,3.03983990227486,2.53459639452497,7.42074667392288,7.67716691477028,2.74405225031162,7.79132911119964,0,0
2.6190992398917,7.65960136812168,26.7533573106271,2.79226630684929,2.64872754407393,7.62376220894054,7.68467903952124,2.65166746562756,7.68397847543812,0,0
2.76159695149901,7.1780716708753,24.6534593393675,3.11875637371266,2.93909229464413,6.85841415487171,7.27600796572619,2.98579245446982,7.24256415095988,0,0
2.63719021111324,7.75095154996648,32.0217740521327,3.02455891909951,2.78977384582887,7.08556300457271,7.63210306384961,2.57565177306471,7.7070169464842,0,0
2.6295644396215,7.95705156513321,35.2079687085637,3.06718482438555,2.52971760878293,7.48214846821553,7.9529608910148,2.91093076954071,7.63113940579625,0,0
2.48114766974402,7.55643765708991,34.4979165029458,2.59290327157259,2.48496643654388,7.02078689911889,7.62618413016264,2.30799312667717,7.59677367086511,0,0
3.05381899758546,7.34638261381679,22.6223375006961,3.28714097310207,3.13514221941618,7.37079115392859,7.2911712521113,2.69997914681163,7.34790405775824,0,0
2.50940241669934,7.46962119772085,20.7163078627289,2.72326981963825,2.50722043257384,7.6905513544297,7.53757240455193,2.41078001534504,7.46248557080231,0,0
2.76933902117725,7.37399903659106,29.8869635232998,2.90832425027403,2.95571293844478,6.99016450467866,7.36446652405889,2.38575594597778,7.22965428547306,0,0
2.76424878776545,7.45286396100539,34.5088364353593,3.23138981193521,3.12305788611122,7.11445716015822,7.61133178514291,2.72728910653471,7.40898636447754,0,0
2.63937043516745,7.60520863749637,19.1065548134354,2.96439965931748,2.56281763374022,7.0864131190301,7.54825072306498,2.75095464127272,7.59016820511634,0,0
2.74811222114195,7.99474791662406,23.9468243807896,3.08187297512558,2.52115551247186,8.06922702878974,7.94491508721491,2.21435263251365,7.90353170633149,0,0
2.57118888191092,7.57055880577778,37.6432753013212,3.07321673461112,2.50510547881409,6.80512044496173,7.65749078850746,2.79222387525941,7.43662133391218,0,0
2.91574082902449,7.89411840715648,38.1390485484883,3.19075197181304,2.94276530444525,7.76180356000487,7.91523068112251,2.79532481985822,7.93071826137989,0,0
2.62548108478997,7.3700509922894,32.1585630666575,2.93115090612048,2.58131789445604,6.48324294888762,7.43895816721546,2.8096710391892,7.26339124583604,0,0
2.52966886078705,7.17521685692342,25.1349993171455,2.8560698012191,2.58809424384369,6.66095234001003,7.15762434815287,2.63315424167296,7.01844279677259,0,0
2.73831457394901,7.44073162331678,33.7456824479655,2.94055079077087,2.49315880277736,7.34773956359886,7.49848133567718,2.62608298695044,7.41320733934292,0,0
2.64906751362988,7.56604447596025,34.0922742970802,3.13932035348474,3.03249183174644,6.6434347837394,7.59736730714827,2.51714660084035,7.50721398027129,0,0
2.6040436959026,7.58908530978342,30.0923271827935,2.62905626976175,2.51085010566973,7.12624207041474,7.66894125252734,2.52116864100464,7.58834564918371,0,0
2.5108286926266,7.8194812032641,31.1454748294577,2.799265860371,2.65467581839605,7.83059795762225,7.62403100559917,2.66150929884741,7.8012862239722,0,0
2.56922708590097,7.4028415831967,26.8732874706228,2.88729615310619,3.02636465574085,7.55529537824022,7.3720163536285,2.67707825027091,7.44368221843518,0,0
2.56159044305299,7.42467329013586,21.9556103167684,3.02603535404543,2.15539463037328,7.01511401352936,7.53893663782981,2.27062215826802,7.28133651179273,0,0
2.7733556285094,7.21729782001109,35.5998449487288,2.98247888828913,2.70702680564526,7.14573703117408,7.12790651535302,3.20192060173944,7.14952706489949,0,0
2.43436157495765,7.71206364003205,30.5836996281958,2.65330322745589,2.4350578676807,7.60603864321288,7.52071830059089,2.42142933577483,7.61813868540013,0,0
2.77586486352526,7.394697914239,28.4432869840427,3.08383506780588,2.80110575974975,7.31824201134704,7.43675689345672,2.7867689996316,7.42058019431734,0,0
2.18323732918281,7.73136708450476,30.5487667141211,2.62348844663144,1.99221128575156,7.90769207940042,7.73983541763569,2.39477232804458,7.70970025695993,0,0
2.85362085157422,7.5193548173265,21.4860235472513,3.14773515555542,2.88002108900053,6.9398154257489,7.53635546658161,2.85033251777535,7.59499547338797,0,0
2.67486128155282,7.40701803436058,22.068148430022,2.80440803340706,2.68230960653699,7.24924664016615,7.31389965849797,2.73377087156057,7.53386756659685,0,0
2.93576948735613,7.20587956331822,18.2851381664502,3.13749916145595,3.13169085876919,6.93416460105058,7.42994037838034,3.17200334674067,7.1698562045287,0,0
2.95407161466498,7.37147116359605,32.0792258355298,3.37833455745466,2.94907052874595,6.76360422756409,7.34441911545803,2.97128482507781,7.64153701174726,0,0
2.60272050759983,7.51306148586486,22.6626425187552,3.11977532675765,2.60216028938108,7.4488830456753,7.44143255202793,3.0167734277409,7.39300587279374,0,0
2.86251422397422,7.37468853331238,29.4222137723876,3.18429773524136,2.65551953230467,7.14431700425742,7.22211942819093,3.22903247830779,7.45599044918324,0,0
2.38450587745145,7.46322660643391,20.3771034846664,2.78021683628234,2.37340755588981,7.0221916856458,7.25720957961575,2.35029905495738,7.38466593134171,0,0
2.68335642948705,7.84657048383604,31.9979756233768,2.94314076115672,2.58184470154682,7.87320143508566,7.74638910374823,2.91309019708273,7.82587798030438,0,0
2.64821883512677,7.34057454538427,27.3330785865576,2.99247493483321,2.24941906524656,7.03692373082626,7.3448851930517,2.52110478888506,7.26433834892596,0,0
2.69209651198729,8.09058238124487,26.654074159288,3.07226941886623,2.46999030412782,7.84008473761373,7.95443000273186,2.67482680664339,8.1501195356934,0,0
2.61554441701215,7.90031312395129,34.9487920317319,3.12932729228976,2.35177053006459,7.30884353331265,7.82571448409701,2.3897531025477,7.79840426967314,0,0
2.56901694253567,7.5273061300057,23.9947875923894,2.68288919731833,2.93827772477657,7.3659132266623,7.63403893552811,2.41212269675157,7.64688189335618,0,0
2.50472605352868,7.54289653322777,25.650596301563,2.89985259845708,2.60191905374364,7.47787098412772,7.44115764559812,2.60037954528079,7.5969768767032,0,0
2.4996358713737,7.83710770783039,25.9141997496186,2.77420295335692,2.60409138791302,7.17555302883946,7.77647044688797,2.37335505800091,7.80753691695572,0,0
2.36997501577856,7.77010217927218,23.5884710008203,2.67716321704655,2.20738317626704,7.08182296751828,7.7341411921175,2.29321889207767,7.7535192173922,0,0
2.715471902101,7.61866093614149,34.666728845702,2.95136888851523,2.75556521111815,6.49814084544775,7.57845460043723,2.46223175635289,7.65131095691661,0,0
2.63054115716781,7.33383233051958,30.8094801219734,2.99130063413468,2.6401999977861,6.6170040686056,7.33525073526786,2.37727448753368,7.23634221106879,0,0
2.76500693101934,7.30660826629972,26.5692873669764,3.02935112664238,2.80198679123901,7.21089868781208,7.3592456961999,2.62542137980529,7.36048650243191,0,0
2.4738016470897,7.60524529540508,18.5060907754438,2.86432479358974,2.26387615160007,7.53710708113388,7.48811430711206,2.40642047542726,7.64857802342192,0,0
2.74329404656175,7.65471906222657,24.762270458436,3.12079531448127,2.83943643123597,7.53543616509733,7.7093892676998,2.55656203014341,7.65200854963782,0,0
3.06653043495623,7.45860751895905,34.3637606698054,3.31224245400321,3.03263530677495,7.34792629828288,7.56126698364543,3.10375617586813,7.48113560880015,0,0
2.78177544538356,7.66869037880198,29.5886963132308,3.11764644634258,2.609697078284,7.61989654859364,7.62325957135764,2.37516020047488,7.5478049392696,0,0
2.86666785016802,7.40228767553245,26.5572577802115,2.94269580231543,2.89758569901947,7.15545397013529,7.39643674299904,2.64372163163611,7.30661846335765,0,0
2.52789399163062,7.56944205715306,27.6330906384498,2.84624010955137,2.50062700128429,7.52084353581631,7.66851442780871,2.62531195598904,7.57225615218124,0,0
2.56474137600381,7.74506381458934,35.103705991215,3.11332255818105,2.64657147534953,7.22381171900206,7.64635776114072,2.28396241650384,7.82498086937453,0,0
2.92384191996281,7.82581636309843,23.6012944984861,2.9596642062355,2.99696209952119,7.55995165786731,7.87537907222885,2.91834924829223,8.04507452026112,0,0
2.69619586854038,7.5147397734974,29.6697044257333,2.9919994968099,2.8912323730115,6.99872393358015,7.53278366131331,2.79328124682747,7.59884795208824,0,0
2.90374541877035,7.23437448745698,30.0420349636231,3.12570850709002,2.60280269202295,6.53481034971941,7.26793327784119,3.27674975007562,7.18451127178406,0,0
2.65660330509259,7.73635025011024,29.1782097406042,3.0158383885437,2.90317057596798,6.92121612495683,7.59379267626185,2.88411340802458,7.55053100929893,0,0
2.65441995157964,7.74020101238003,21.0861692023128,2.96059764780815,2.52116492023747,7.43554443812012,7.85235043451773,2.77572375595611,7.83814307926075,0,0
2.80825594742679,7.45186331489616,37.1080533301432,3.2908894369265,2.8190441388114,6.8333316074893,7.17670625564146,2.6010505897601,7.32643998440086,0,0
2.71798704397784,7.78048694989383,25.6480120380754,3.00243625597117,3.07469325843218,7.77224259627636,7.80742953539099,2.9853573771534,7.92827388275837,0,0
2.44711347460285,7.69564923051255,26.5090768151411,2.72857313677809,2.61867627000255,7.39897170354207,7.72404982489456,2.47138805824324,7.65370338083461,0,0
2.92293450994394,7.31865546030714,21.2197629449384,3.27479349723161,2.86349910482486,6.67592084979598,7.25733553697958,2.76514495970715,7.32254624197702,0,0
2.55879066825628,8.0154174085429,29.0223589175091,2.9347033999543,2.55769657596386,7.42340705628745,8.09355611095208,2.72038264554328,8.04872304226176,0,0
2.47394888710556,7.48971720519606,30.4133514774762,2.64621319908371,2.55621032352216,7.73694802952516,7.39893532810386,2.17102408636373,7.40402039906437,0,0
2.67945781518834,7.43787154923666,25.5467116968487,2.97329071179561,2.34428526739667,7.43211706973462,7.39503799809617,2.62147220086049,7.43601329858772,0,0
2.56913480199656,7.9624097580543,33.4654799227797,2.75291183623616,2.59130428938872,7.18673687172862,7.9935103202946,2.70154995380562,7.93576077507188,0,0
2.67828613932472,7.53199593225098,30.1006781035905,3.12575542887043,2.75091248338119,6.8827746334012,7.50109122011753,2.7488570319006,7.57840576473131,0,0
2.26299196896629,7.40033269662087,19.787734108398,2.70274469435471,2.27934438183408,6.92955232938936,7.34955530211347,2.30018416656716,7.42618710905113,0,0
2.48634226691237,7.85457677960228,31.1578031194312,2.92503551949419,2.67061704801169,7.61007184753968,7.82343727247459,2.42222371082585,7.83560996040425,0,0
2.26685806823604,7.34049967248862,13.589562116471,2.65347219403724,2.21110615791576,6.81424553886698,7.46304432059084,1.99834026880119,7.20381988348399,0,0
2.55499695068118,7.53473798375827,34.1021673062968,2.95193874500784,2.80532687457933,7.11851429951296,7.64875813867306,2.7492894254521,7.55576201785945,0,0
2.72417935895525,7.62891339601933,38.475973488446,3.01362049792389,2.72538268953218,7.64430925608787,7.63288783822676,3.0228459952618,7.76206022093263,0,0
3.05583230748197,7.72981260677727,35.5742640304824,3.40053132025062,2.59474875861271,6.69366665432718,7.64026464223388,2.90603565690538,7.69416737190777,0,0
2.46409562156151,7.69042200222168,23.6071226454133,2.79173395563019,2.32476470664483,7.11617021267761,7.65827913352357,2.39155131800628,7.7011446279978,0,0
2.43603509810811,7.71760454287875,26.5936992857764,2.71246277869219,2.71981428016417,7.29389663707416,7.70582019110052,2.35287794497337,7.62385095977467,0,0
2.76986401733737,7.66832506942092,31.2996061478964,3.09190392691207,2.53861944095365,7.7575652508704,7.64877028801615,2.71037496611998,7.59984446612098,0,0
2.56766895030721,7.89411072721257,22.7142897794029,2.64887503380424,2.40282818681281,7.22220265855342,7.83245659787697,2.7362770683968,7.77153079068395,0,0
2.76848999252634,7.49695439978631,28.6312705405166,3.02967034469,3.00158987504314,7.52008734915649,7.56886742774329,2.44730447747444,7.52834016637931,0,0
2.68027199860519,7.54377962292494,25.9731983403889,3.01015077854944,2.64116076307284,7.20943425241602,7.6056858914168,2.48218962179224,7.54572337559733,0,0
2.847677867857,7.54866935416887,40.3093760450008,3.43409272928847,2.93985954977567,7.4292647958181,7.45221902938495,2.94150881062523,7.54606254731525,0,0
2.63873423632859,7.5375352145212,26.6362759499279,3.06459581753641,2.71826836309197,7.24757467876291,7.57835093747361,3.0016634528697,7.45448181097695,0,0
2.61010287002122,7.73847305810819,22.4211509627604,2.77229557112694,2.5448238655652,7.22990357463908,7.7669715680599,2.40436980210011,7.59709734125387,0,0
2.61343576853455,7.64790003099579,30.0363344884227,3.00050554942569,2.50454127749819,7.24977219399292,7.53431497435839,2.86549611719849,7.55950698984337,0,0
2.54400373933545,7.57057753029359,24.9241565684218,2.89560267043246,2.62566514219036,6.76832366836122,7.56234499948787,2.77625453566426,7.77547533881287,0,0
2.21330502558349,7.48536205131309,20.9022939887073,2.3668838160689,1.98827091798755,7.31301176461197,7.52512360150312,2.227792841351,7.46117116343417,0,0
2.59972912041954,7.24862797708253,27.7399503105006,3.10190820792825,2.84092812932453,6.92111411956025,7.16448047724617,2.57666415154767,7.08234162447004,0,0
2.7244686481079,7.64271477441578,28.6797302188356,3.13698422308906,3.13715829702001,7.4164744077545,7.69377670512678,2.82481987917957,7.6719311434557,0,0
2.64659015566143,7.97796218017988,25.4048780273537,3.05914431704812,2.69723852313007,8.17031154613099,7.95423708156476,2.43866234208218,7.94123928893412,0,0
2.81003123116973,7.41743232230077,21.6799900793268,3.13434305220845,2.69136594902992,7.04063116887976,7.57753984242912,2.8520578536877,7.37476932922335,0,0
2.81537330578492,7.90554771984152,34.506171907262,3.12597476435097,2.99902348175074,7.06248468333763,7.74997194755785,2.75482338607683,7.92910284222023,0,0
2.84768613123782,7.78842921963016,35.6415451049693,3.33465333382299,3.10178989770011,7.1720479444837,7.66351630594722,3.07576799100001,7.8647006589811,0,0
2.77436426071062,7.55717177193836,29.3048349110576,2.94911153809063,2.56678150823571,7.27503479133056,7.46500314963749,2.96530701557341,7.50884976416787,0,0
2.90009196660595,7.58738079228633,26.8439979785991,3.15208405117671,2.74704740819667,7.87827024119609,7.48398884051219,2.82381052887303,7.55874563297935,0,0
2.72780529001131,7.21611543106871,23.9595659613713,3.07962554584496,2.60767272258695,6.7891833536882,7.18979226614095,2.78026321045325,7.25207777178625,0,0
2.53957098320217,7.48532390147983,23.1414310179846,2.6372907196338,2.18856579615191,7.08497071024637,7.48517029886739,2.48332695354912,7.50897645429643,0,0
2.4622558572386,7.94277348127453,33.4230972356072,2.83851287734779,2.49299232441671,7.44419786006369,7.96593947074459,2.43024554075225,7.88005436672056,0,0
2.94309167825328,7.53526749882854,26.6794651243338,3.19004760406899,3.00201126577774,6.91574224099023,7.59987287449983,2.85594489335181,7.47935237609069,0,0
2.58960590050398,7.61195401640397,36.5540307829309,2.79279062719803,2.90069825042198,7.3762632845154,7.59289837297367,2.80720053724245,7.59424615004974,0,0
2.60134776714298,7.6418626559763,22.5334655084163,2.93981235871711,2.78295149656493,7.609515323082,7.65160102639008,2.63921941725508,7.64708803966642,0,0
2.42448569648609,7.91041658147211,33.434196127327,2.60840782834043,2.25506132100946,7.3888456077998,7.97533654166113,2.54634715185806,7.77439466956347,0,0
2.61169527843196,7.4442335434549,27.9187222252658,2.86336153851772,2.93462110173618,7.1113270333837,7.38615899812734,2.27716731174471,7.5822851098353,0,0
2.43618006081941,7.47198745561794,28.6543223178083,2.70140164985093,2.78284117909014,7.86603798414064,7.486337849059,2.58272489250027,7.49471472799722,0,0
2.97047790600558,7.78157655222227,34.375704597698,3.15494209027861,3.15351957406665,7.19181595207465,7.74145158056778,2.71894687829681,7.71278640370478,0,0
2.59465309464037,8.0062605807437,28.8460109361068,2.77995186420377,2.55514129437939,7.91891988261123,8.11533953960448,2.56069199303562,7.93986507935719,0,0
2.57659217264501,8.08494786718445,34.6582084726214,2.76488876251492,2.57247276007112,7.41773374175074,8.12353034597314,2.76143628734728,7.92957205489102,0,0
2.40236785072009,7.89251991791912,24.901081240757,2.61058276424068,2.51631194115647,8.06222665152153,7.79246420337179,2.21376105128447,7.78685199126533,0,0
2.69133006562037,8.20387594000221,21.5356258708591,2.92191165419005,2.86184024542426,7.87530662795317,8.23989957952303,2.82136939851203,8.18912873652501,0,0
2.66403525682669,7.54335213242125,28.5669935192502,2.84761344845386,2.75599616691503,7.21954346168041,7.53369338361376,2.40679642909172,7.47209806252296,0,0
2.53142964059752,7.66676496194954,31.4619621174886,2.96177027207215,2.4526659544729,7.02014566648031,7.63966025213929,2.54421673044986,7.66707802775467,0,0
2.57212047481138,7.71062513959325,24.9114885136776,2.81528416448463,2.59650085817257,7.3606843452426,7.71535756186085,2.51509283337972,7.68204087908343,0,0
2.43606778836684,7.76356418928788,23.3676426732007,2.67295568307864,2.08571023531472,7.27597191533278,7.90139060412508,2.19147054278715,7.81244553982069,0,0
2.78667281320458,7.41246824069316,27.3752268946365,3.1629352345617,2.61023612655786,7.05531972650035,7.44540208324133,2.95759576561144,7.46434756376477,0,0
2.78497423048741,7.43933157476027,11.3864744667564,3.04697643866436,2.61587806780058,7.23058537282738,7.56278949914785,2.71862425052468,7.38978511548346,0,0
2.95598087104196,7.49499099980269,31.61500800627,3.34135356941631,2.86493770572079,6.91264103363095,7.58331480693685,2.85642139770636,7.35896107778402,0,0
2.77859672662972,7.62363875481355,26.5228276610243,3.14281210487789,2.74407539011603,7.28427057366571,7.53505291588208,2.81298301791621,7.66014860256052,0,0
3.02285088604081,7.7754399579407,21.4279041287799,3.41267290287405,3.07501304567494,7.58758810533443,7.80109685461761,2.87637334609909,7.78420204489312,0,0
2.84704434143984,7.29024419631965,31.5760405571332,3.10360334937341,2.89767850703983,7.19766356389992,7.20336131926285,3.1770101017172,7.33487617167071,0,0
2.75393032147098,7.45358857715487,26.7189189992886,3.04643680544311,2.52500965161828,7.11821400896623,7.5174118738296,2.59108888561008,7.49518672228057,0,0
2.40771284434896,7.4229482562368,30.8715150407882,2.66300794232351,2.41973400761929,6.77176253694791,7.44680472070757,2.30647380972441,7.41555927044178,0,0
2.54049392055805,7.22238976498336,17.2629768502776,2.76927835915896,2.10234797292335,6.70504068620053,7.003881682874,2.40218514089231,7.37736485031208,0,0
2.64269123445237,7.60734425994704,21.782320400026,2.87706062597326,2.87910783123339,7.4200343223775,7.43058382163901,2.51609854532017,7.72731893091231,0,0
2.81249685238909,7.6981365444134,37.8435314942853,3.15803574374785,2.96818797679186,6.99311587055916,7.66888275612877,2.54260080096434,7.52331678301436,0,0
2.71282988238266,7.09553826575816,27.003127150405,3.04293123997071,2.593626865868,7.06516513076159,7.14349954363654,2.61973714932821,6.93700553946407,0,0
2.67748650086245,7.41131059873398,33.6589554416435,2.92635737068669,2.60813204873604,7.0994671323405,7.58598723228214,2.68080992908715,7.36880600264661,0,0
2.93156559081833,7.83746962272845,25.4045415643717,3.32750564855608,2.77811896600378,7.37662500532801,7.95517418727983,3.28837667434706,7.87340210358814,0,0
2.72639750535734,7.63298504977505,32.87548256318,3.27851817676534,3.07040152596776,7.33409419862604,7.57386620095522,2.53607977378787,7.52654201477698,0,0
2.72250564496906,7.88553279863008,29.0562229203189,2.91305958664701,2.61476881476787,7.26360450879891,7.94730696622685,2.68797417907344,7.97811857739918,0,0
2.35814064429226,7.47662013858141,29.6887342668745,2.51938872354331,2.34280717512176,7.33003194688874,7.53476870281505,2.30868713529499,7.60717689578558,0,0
2.44525998321896,7.74992900104707,27.2185120252826,2.60125531011227,2.36139559980827,7.15281545648824,7.78390240538752,2.15864167048497,7.79505810414827,0,0
2.82707662727478,7.80804917992871,28.6400391360066,3.15826716845881,2.92487492894073,7.39950265055045,7.68813115362521,2.68026145829226,7.84391560045764,0,0
2.84272549477708,7.58150024750768,24.9823063751131,3.1482868612807,3.22437851041657,7.23196720001967,7.56101095214434,2.91547228230882,7.57561913548277,0,0
2.56431984722513,7.74799117793291,38.2161662732707,2.80022853606722,2.34575857258619,6.97927177483511,7.7951993422746,2.70382544137323,7.64887377068175,0,0
3.21657695347292,7.73657306598046,31.2217001353573,3.66197529257097,3.07604091187153,7.28493892027635,7.8087028150997,3.45364964923047,7.71304748628468,0,0
2.87157297940239,7.43773671391874,27.1245914523139,3.15855188286449,2.94593416648101,7.14488650458513,7.27664370269666,2.84078882423698,7.56537145649706,0,0
2.39049283685487,7.7544665634103,35.1856508048883,2.61620757783485,2.09071942671164,7.34365574700808,7.6047087634744,2.31441087157651,7.76989494991743,0,0
2.81977227165217,7.51904997744917,28.6270389292857,2.93232231640076,2.71861161365802,7.53038064944186,7.48130270733115,2.77640309328075,7.55027647704144,0,0
2.88146356757759,7.47492497239093,26.7455776095186,3.23504372960192,2.82139793466644,6.8775073497349,7.54904334194098,2.78602623511603,7.60621163141159,0,0
2.92462090630267,7.39232004237046,27.7626435082445,3.25378496789721,2.92838314631255,7.36346045261313,7.3027991545842,3.01236935474261,7.30088883152522,0,0
2.85295518389213,7.37747929622409,27.5142683061227,3.02469534536371,2.77204423558569,7.73087578386639,7.52691488615375,2.70383912720668,7.34081699219194,0,0
2.81192877347746,7.33481178659775,21.1585300556576,3.26318534165604,2.92892333029153,7.11463307398975,7.3513119654081,2.75353130110169,7.26681198501926,0,0
2.45577176695969,7.52044898408656,36.7847072562145,2.82115435437044,2.57736953967921,7.12480691704913,7.56773467027956,2.63948190428199,7.49352958279378,0,0
2.66820282285306,7.5526957403066,24.9446919492658,2.99793481174663,2.6649345227462,7.39140783699371,7.53504983044395,2.6498714751429,7.66111223720037,0,0
2.32891307070173,7.22287753775911,28.4060787242807,2.50192300361548,2.17211447765137,6.87810816058653,7.22645738310417,2.31748601268439,7.34081982596828,0,0
3.1640613164345,7.53452244868217,20.2501586934679,3.63350967108449,2.9211635890275,7.59222956568716,7.6577370366513,3.5293003993474,7.63474786079699,0,0
